編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPTNMLPLMHKFFHR47CA,19,87.96,住家用,鋼筋混凝土造,84年11月27日,008,五層
RPTNMLPLMHKFFHR47CA,19,53.77,共有部分,鋼筋混凝土造,84年11月27日,008
RPQNMLRLMHKFFHR37CA,22,91.58,住家用,鋼筋混凝土造,82年6月9日,007,六層
RPQOMLLMLHKFFCD67DA,5,85.55,住家用,鋼筋混凝土構造,99年5月7日,014,十層
RPQOMLLMLHKFFCD67DA,5,35.78,見其他登記事項,鋼筋混凝土構造,99年5月7日,014
RPQOMLLMLHKFFCD67DA,5,.04,見其他登記事項,鋼筋混凝土構造,99年5月7日,014,一層
RPQOMLLMLHKFFCD67DA,5,28.07,見其他登記事項,鋼筋混凝土構造,99年5月7日,014
RPXNMLKKMHKFFHR27CA,25,181.59,住家用,鋼筋混凝土造,78年10月28日,002,一層 二層 夾層
RPRNMLTJMHKFFHR47CA,22,5.22,共有部分,鋼筋混凝土造,82年8月27日,015
RPRNMLTJMHKFFHR47CA,22,2.95,見其他登記事項,鋼筋混凝土造,82年8月27日,016
RPRNMLTJMHKFFHR47CA,22,20.18,住家用,鋼筋混凝土造,82年8月27日,015,十層
RPRNMLTJMHKFFHR47CA,22,3.23,見其他登記事項,鋼筋混凝土造,82年8月27日,016,地下二層
RPWNMLNKMHKFFHR47CA,16,82.95,住家用,鋼筋混凝土造,88年7月6日,008,七層
RPWNMLNKMHKFFHR47CA,16,25.27,共有部分,鋼筋混凝土造,88年7月6日,008
RPXNMLNKMHKFFHR57CA,17,49.91,住家用,鋼筋混凝土造,86年9月26日,011,九層
RPXNMLNKMHKFFHR57CA,17,4.89,共有部分,鋼筋混凝土造,86年9月26日,011
RPXNMLNKMHKFFHR57CA,17,12.66,共有部分,鋼筋混凝土造,86年9月26日,011
RPQNMLQKMHKFFHR17CA,,246.47,住家用,見其他登記事項,103年9月17日,004,一層 二層 三層 四層 屋頂突出物
RPUNMLRKMHKFFHR67CA,25,117.53,住家用,鋼筋混凝土造,79年5月9日,002,一層 二層 夾層
RPSNMLSKMHKFFHR57CA,41,53.47,住家用,磚造,63年3月20日,001,一層
RPVNMLSKMHKFFHR87CA,19,62.23,住家用,鋼筋混凝土造,84年9月8日,019,七層
RPVNMLSKMHKFFHR87CA,19,24.07,共有部分,鋼筋混凝土造,84年9月8日,019
RPQOMLNKMHKFFHR96CA,7,109.85,住家用,鋼筋混凝土造,96年9月20日,013,四層
RPQOMLNKMHKFFHR96CA,7,63.35,共有部分,鋼筋混凝土造,96年9月20日,013
RPSOMLRKMHKFFHR57CA,26,89.03,住家用,鋼筋混凝土造,78年8月4日,004,一層 二層 三層 四層 地下層
RPWNMLRJMHKFFHR77CA,,193.92,住家用,見其他登記事項,103年12月31日,004,一層 二層 三層 四層
RPPNMLOJMHKFFHR76CA,15,101.93,住家用,鋼筋混凝土造,88年8月24日,014,六層
RPPNMLOJMHKFFHR76CA,15,31.11,共有部分,鋼筋混凝土造,88年8月24日,014
RPPNMLOJMHKFFHR76CA,15,2.59,共有部分,鋼筋混凝土造,88年8月24日,014
RPPNMLOJMHKFFHR76CA,15,20.02,共有部分,鋼筋混凝土造,88年8月24日,014
RPTNMLMJMHKFFHR96CA,8,109.87,住家用,鋼筋混凝土造,96年9月20日,014,七層
RPTNMLMJMHKFFHR96CA,8,67.84,共有部分,鋼筋混凝土造,96年9月20日,014
RPUNMLMJMHKFFHR07CA,,180.04,見其他登記事項,見其他登記事項,103年11月4日,004,一層 二層 三層 四層
RPWNMLMJMHKFFHR27CA,,180.04,見其他登記事項,見其他登記事項,103年11月4日,004,一層 二層 三層 四層
RPQPMLLMLHKFFHR96CA,20,86.35,住家用,鋼筋混凝土造,84年7月28日,006,五層
RPQPMLLMLHKFFHR96CA,20,34.52,共有部分,鋼筋混凝土造,84年7月28日,006
RPQPMLLMLHKFFHR96CA,20,86.35,住家用,鋼筋混凝土造,84年7月28日,006,五層
RPXNMLMJMHKFFFR17CA,22,63.96,住家用,鋼筋混凝土造,81年11月27日,006,四層
RPPOMLLJMHKFFFR98CA,8,8.04,見其他登記事項,鋼筋混凝土造,96年9月20日,004,二層
RPPOMLLJMHKFFFR98CA,8,5.59,共有部分,鋼筋混凝土造,96年9月20日,004
RPQNMLPKMHKFFFR86CA,23,174.62,住家用,鋼筋混凝土造,80年9月16日,004,一層 二層 三層 四層
RPVNMLLMLHKFFER96CA,21,206.28,住家用,鋼筋混凝土造,83年8月1日,004,一層 二層 三層 四層 屋頂突出物
RPXNMLLJMHKFFER96CA,20,85.61,住家用,鋼筋混凝土造,83年9月23日,008,八層
RPXNMLLJMHKFFER96CA,20,17.07,見其他登記事項,鋼筋混凝土造,83年9月23日,008
RPXNMLLJMHKFFER96CA,20,26.40,見其他登記事項,鋼筋混凝土造,83年9月23日,008
RPPOMLLJMHKFFDR78CA,,198.68,住家用,鋼筋混凝土造,103年11月25日,004,一層 二層 三層 四層
RPQOMLLJMHKFFDR88CA,,193.95,住家用,鋼筋混凝土造,103年11月25日,004,一層 二層 三層 四層
RPROMLLJMHKFFDR98CA,,184.05,住家用,鋼筋混凝土造,103年11月25日,004,一層 二層 三層 四層
RPSOMLLJMHKFFDR09CA,,175.93,住家用,鋼筋混凝土造,103年11月25日,004,一層 二層 三層 四層
RPTOMLLJMHKFFDR56CA,,175.93,住家用,鋼筋混凝土造,103年11月25日,004,一層 二層 三層 四層
RPUOMLLJMHKFFDR66CA,,175.93,住家用,鋼筋混凝土造,103年11月25日,004,一層 二層 三層 四層
RPVOMLLJMHKFFDR76CA,,175.93,住家用,鋼筋混凝土造,103年11月25日,004,一層 二層 三層 四層
RPWOMLLJMHKFFDR86CA,,190.34,住家用,鋼筋混凝土造,103年11月25日,004,一層 二層 三層 四層
RPPNMLLKMHKFFDR78CA,21,80.69,住家用,鋼筋混凝土造,83年6月6日,005,一層
RPPNMLLKMHKFFDR78CA,21,15.11,共有部分,鋼筋混凝土造,83年6月6日,005
RPWNMLKKMHKFFDR76CA,30,151.08,住家用,鋼筋混凝土造,73年11月3日,003,一層 二層 三層 騎樓
RPUNMLLJMHKFFDR56CA,,198.68,住家用,鋼筋混凝土造,103年11月25日,004,一層 二層 三層 四層
RPUNMLSJMHKFFCR17CA,20,137.58,住家用,鋼筋混凝土造,84年6月8日,003,一層 二層 三層 屋頂突出物
RPQNMLLJMHKFFCR68CA,10,154.35,住家用,鋼筋混凝土造,94年3月25日,003,一層 二層 三層
RPPOMLMLMHKFFCD57CA,31,98.45,住家用,鋼筋混凝土構造,72年11月11日,002,一層 二層 屋頂突出物
RPPNMLNLMHKFFCD57CA,,179.66,住家用,鋼筋混凝土構造,103年11月7日,003,一層 二層 三層 屋頂突出物
RPXNMLTLMHKFFCD98CA,19,306.89,住商用,鋼筋混凝土構造,85年8月2日,005,一層 二層 三層 四層 五層 騎樓 地下層
RPTNMLSJMHKFFAR86CA,21,213.90,商業用,鋼筋混凝土造,82年10月12日,017,十二層
RPTNMLSJMHKFFAR86CA,21,78.04,共有部分,鋼筋混凝土造,82年10月12日,017
RPQOMLRJMHKFFCD97CA,23,91.42,住家用,鋼筋混凝土構造,81年5月9日,006,二層
RPQOMLRJMHKFFCD97CA,23,27.20,共有部分,鋼筋混凝土構造,81年5月9日,006
RPPNMLSJMHKFFCD87CA,7,28.32,住家用,鋼筋混凝土構造,97年2月29日,014,三層
RPPNMLSJMHKFFCD87CA,7,8.36,共有部分,鋼筋混凝土構造,97年2月29日,014
RPPNMLSJMHKFFCD87CA,7,6.98,共有部分,鋼筋混凝土構造,97年2月29日,014
RPOOMLSJMHKFFCD87CA,24,17.38,商業用,鋼筋混凝土構造,79年9月26日,012,三層
RPOOMLSJMHKFFCD87CA,24,9.17,共有部分,鋼筋混凝土構造,79年9月26日,012
RPXNMLMLMHKFFBD18CA,17,75.46,住家用,鋼筋混凝土造,87年8月14日,012,五層
RPXNMLMLMHKFFBD18CA,17,23.10,共有部分,鋼筋混凝土造,87年8月14日,012
RPVOMLRLMHKFFBD58CA,,242.01,見其他登記事項,鋼筋混凝土造,103年12月17日,004,一層 二層 三層 四層
RPTNMLSLMHKFFBD38CA,1,217.41,見其他登記事項,鋼筋混凝土造,102年10月7日,004,一層 二層 三層 四層
RPTNMLSLMHKFFBD38CA,1,.13,見其他登記事項,鋼筋混凝土造,102年10月7日,001
RPPNMLSJMHKFFAD67CA,33,77.12,住家用,鋼筋混凝土造,70年10月17日,005,三層
RPPNMLSJMHKFFAD67CA,33,12.03,共有部分,鋼筋混凝土造,70年10月17日,005
RPWOMLLJMHKFFAD77CA,26,29.48,住家用,鋼筋混凝土造,78年1月12日,005,四層
RPWOMLLJMHKFFAD77CA,26,5.43,共有部分,鋼筋混凝土造,78年1月12日,005
RPVNMLMJMHKFFAD67CA,7,89.35,見其他登記事項,見其他登記事項,96年8月24日,014,十層
RPVNMLMJMHKFFAD67CA,7,20.29,共有部分,見其他登記事項,96年8月24日,014
RPVNMLMJMHKFFAD67CA,7,14.68,共有部分,見其他登記事項,96年8月24日,014
RPSNMLNJMHKFFAD47CA,31,18.17,共有部分,鋼筋混凝土造,73年5月23日,005
RPSNMLNJMHKFFAD47CA,31,73.63,住家用,鋼筋混凝土造,73年5月23日,005,五層
RPUNMLOLMHKFFAD97CA,,53.08,見其他登記事項,見其他登記事項,104年1月26日,009,二層
RPUNMLOLMHKFFAD97CA,,29.84,見其他登記事項,見其他登記事項,104年1月26日,009
RPWNMLOLMHKFFAD18CA,,53.09,見其他登記事項,見其他登記事項,104年1月26日,009,二層
RPWNMLOLMHKFFAD18CA,,29.85,見其他登記事項,見其他登記事項,104年1月26日,009
RPXNMLOLMHKFFAD28CA,,58.49,見其他登記事項,見其他登記事項,104年1月26日,009,五層
RPXNMLOLMHKFFAD28CA,,39.54,見其他登記事項,見其他登記事項,104年1月26日,009
RPOOMLOLMHKFFAD47CA,,53.09,見其他登記事項,見其他登記事項,104年1月26日,009,五層
RPOOMLOLMHKFFAD47CA,,29.85,見其他登記事項,見其他登記事項,104年1月26日,009
RPRNMLPLMHKFFAD77CA,,58.34,見其他登記事項,見其他登記事項,104年1月26日,009,六層
RPRNMLPLMHKFFAD77CA,,39.46,見其他登記事項,見其他登記事項,104年1月26日,009
RPQNMLSLMHKFFAD97CA,8,190.81,見其他登記事項,見其他登記事項,96年1月11日,014,一層
RPQNMLSLMHKFFAD97CA,8,28.54,共有部分,見其他登記事項,96年1月11日,14
RPQNMLSLMHKFFAD97CA,8,43.91,共有部分,見其他登記事項,96年1月11日,014
RPRNMLSLMHKFFAD08CA,8,19.57,共有部分,見其他登記事項,96年1月11日,14
RPRNMLSLMHKFFAD08CA,8,140.89,見其他登記事項,見其他登記事項,96年1月11日,014,一層 見其他登記事項
RPRNMLSLMHKFFAD08CA,8,54.94,共有部分,見其他登記事項,96年1月11日,014
RPVNMLSLMHKFFAD48CA,8,140.34,見其他登記事項,見其他登記事項,96年1月11日,014,一層 見其他登記事項
RPVNMLSLMHKFFAD48CA,8,19.47,共有部分,見其他登記事項,96年1月11日,14
RPVNMLSLMHKFFAD48CA,8,58.16,共有部分,見其他登記事項,96年1月11日,014
RPROMLPKMHKFFAD77CA,22,152.99,商業用,鋼筋混凝土造,81年11月18日,007,一層 騎樓 地下一層
RPROMLPKMHKFFAD77CA,22,29.65,共有部分,鋼筋混凝土造,81年11月18日,007
RPPPMLPKMHKFFAD67CA,25,61.71,住家用,鋼筋混凝土造,79年4月30日,012,十層
RPPPMLPKMHKFFAD67CA,25,19.25,共有部分,鋼筋混凝土造,79年4月30日,012
RPPPMLPKMHKFFAD67CA,25,.79,共有部分,鋼筋混凝土造,79年4月30日,012
RPUNMLPKMHKFFAD97CA,7,230.41,見其他登記事項,鋼筋混凝土造,96年11月26日,004,一層 二層 三層 四層 屋頂突出物
RPUNMLPKMHKFFAD97CA,7,.03,共有部分,鋼筋混凝土造,96年11月26日,001
RPOOMLNKMHKFFAD27CA,50,174.28,住家用,加強磚造,53年9月30日,003,一層 二層 三層 騎樓
RPWNMLNKMHKFFAD97CA,12,447.03,見其他登記事項,見其他登記事項,92年6月2日,005,一層 二層 三層 四層 五層
RPOPMLLMLHKFFAD27CA,20,114.55,住家用,鋼筋混凝土構造,83年12月27日,007,七層
RPOPMLLMLHKFFAD27CA,20,28.06,共有部分,鋼筋混凝土構造,83年12月27日,007
RPOPMLLMLHKFFAD27CA,20,25.32,共有部分,鋼筋混凝土構造,83年12月27日,007
